depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_4,camptothecin (GDSC2:1003),vinblastine (GDSC2:1004),cisplatin (GDSC2:1005),cytarabine (GDSC2:1006),docetaxel (GDSC2:1007),gefitinib (GDSC2:1010),navitoclax (GDSC2:1011),vorinostat (GDSC2:1012),nilotinib (GDSC2:1013),olaparib (GDSC2:1017),axitinib (GDSC2:1021),AZD7762 (GDSC2:1022),afatinib (GDSC2:1032),PLX4720 (GDSC2:1036),KU-57788 (GDSC2:1038),doramapimod (GDSC2:1042),Wee1 Inhibitor (GDSC2:1046),nutlin-3 (GDSC2:1047),mirin (GDSC2:1048),PD-173074 (GDSC2:1049),ZM 447439 (GDSC2:1050),alisertib (GDSC2:1051),Ro-3306 (GDSC2:1052),MK-2206 (GDSC2:1053),palbociclib (GDSC2:1054),NVP-BEZ235 (GDSC2:1057),GDC-0941 (GDSC2:1058),AZD8055 (GDSC2:1059),PD-0325901 (GDSC2:1060),obatoclax (GDSC2:1068),5-fluorouracil (GDSC2:1073),dasatinib (GDSC2:1079),paclitaxel (GDSC2:1080),crizotinib (GDSC2:1083),WY-090217 (GDSC2:1084),sorafenib (GDSC2:1085),BI-2536 (GDSC2:1086),irinotecan (GDSC2:1088),oxaliplatin (GDSC2:1089),BMS-536924 (GDSC2:1091),PF-4708671 (GDSC2:1129),APR-246 (GDSC2:1131),erlotinib (GDSC2:1168),niraparib (GDSC2:1177),MK-1775 (GDSC2:1179),dinaciclib (GDSC2:1180),gemcitabine (GDSC2:1190),bortezomib (GDSC2:1191),GSK 269962A (GDSC2:1192),SB 505124 (GDSC2:1194),tamoxifen (GDSC2:1199),YK-4-279 (GDSC2:1239),FK-866 (GDSC2:1248),BMS-345541 (GDSC2:1249),AZ960 (GDSC2:1250),talazoparib (GDSC2:1259),trametinib (GDSC2:1372),dabrafenib (GDSC2:1373),temozolomide (GDSC2:1375),ruxolitinib (GDSC2:1507),linsitinib (GDSC2:1510),epirubicin (GDSC2:1511),pevonedistat (GDSC2:1529),AZD8931 (GDSC2:1549),uprosertib (GDSC2:1553),LCL161 (GDSC2:1557),lapatinib (GDSC2:1558),AUY922 (GDSC2:1559),alpelisib (GDSC2:1560),taselisib (GDSC2:1561),CS-1421 (GDSC2:1564),leflunomide (GDSC2:1578),entinostat (GDSC2:1593),OSI-027 (GDSC2:1594),LGK-974 (GDSC2:1598),VE-822 (GDSC2:1613),WZ4003 (GDSC2:1614),AZD5582 (GDSC2:1617),GSK2606414 (GDSC2:1618),PCI-34051 (GDSC2:1621),wnt-c59 (GDSC2:1622),I-BET-762 (GDSC2:1624),Apabetalone (GDSC2:1625),OTX015 (GDSC2:1626),ML323 (GDSC2:1629),GS-9973 (GDSC2:1630),PRT062607 (GDSC2:1631),AGI-6780 (GDSC2:1634),AZD4547 (GDSC2:1786),ibrutinib (GDSC2:1799),Oxyphenisatin acetate (GDSC2:1804),oxaliplatin (GDSC2:1806),carmustine (GDSC2:1807),topotecan (GDSC2:1808),teniposide (GDSC2:1809),mitoxantrone (GDSC2:1810),dactinomycin (GDSC2:1811),fludarabine (GDSC2:1813),nelarabine (GDSC2:1814),fulvestrant (GDSC2:1816),vincristine (GDSC2:1818),docetaxel (GDSC2:1819),Podophyllotoxin bromide (GDSC2:1825),Dihydrorotenone (GDSC2:1827),Elephantin (GDSC2:1835),Sinularin (GDSC2:1838),BI-97C1 (GDSC2:1849),OF-1 (GDSC2:1853),GTPL8020 (GDSC2:1855),BDP-00009066 (GDSC2:1866),buparlisib (GDSC2:1873),BVD-523 (GDSC2:1908),venetoclax (GDSC2:1909),ABT737 (GDSC2:1910),dactinomycin (GDSC2:1911),GSK2110183C (GDSC2:1912),AZD3759 (GDSC2:1915),AZD5363 (GDSC2:1916),AZD6738 (GDSC2:1917),AZD8186 (GDSC2:1918),osimertinib (GDSC2:1919),cediranib (GDSC2:1922),GDC 0068 (GDSC2:1924),GDC 0810 (GDSC2:1925),GNE317 (GDSC2:1926),I-BRD9 (GDSC2:1928),MST-312 (GDSC2:1930),MIRA-1 (GDSC2:1931),NVP-ADW742 (GDSC2:1932),P22077 (GDSC2:1933),savolitinib (GDSC2:1936),UMI-77 (GDSC2:1939),WIKI4 (GDSC2:1940),YM-155 (GDSC2:1941),MIM-1 (GDSC2:1996),WEHI-539 (GDSC2:1997),BPD-00008900 (GDSC2:1998),foretinib (GDSC2:2040),BIBR-1532 (GDSC2:2043),Pyridostatin (GDSC2:2044),AMG-319 (GDSC2:2045),SCH900776 (GDSC2:2046),BVD-523 (GDSC2:2047),vinorelbine (GDSC2:2048),VX-11e (GDSC2:2096),uprosertib (GDSC2:2106),AZ6102 (GDSC2:2109),GSK3203591 (GDSC2:2110),VE 821 (GDSC2:2111),AZD6482 (GDSC2:2169),AT13148 (GDSC2:2170),BMS-754807 (GDSC2:2171),JQ1-(+) (GDSC2:2172)
ACH-000326,JURLMK1,Blood,CML,Blast Crisis,,-6.3395145764648655,,0.9833306170872486,,-9.43674315809346,,-0.217077201542731,,,,,,1.5883265488065486,,,,,,6.268899930463487,,,,,,,,,,-4.689515387990654,2.225732445720029,,,,-1.7550742456048207,,,,0.8766752892860267,3.2828004804271567,,,4.4568054900392715,,3.2520060890372138,-2.3069680829465318,-6.074980859868591,,,,,,,,3.0867685781903407,-0.6906762938473738,,-6.658265409570229,,,,,,,,,,,-7.29177125651652,,,-2.351251347337888,5.319222933037086,0.9483423923250937,,,-2.8986350930641875,,-3.4784182155672974,2.458380623463458,,,,,,,,1.9724451591873025,,,1.6650266399507063,,,,-1.7828002715249018,-1.1058032983045494,-3.0378447871094427,,-2.244484721830688,,,-6.374851430419892,-7.594748936104523,-2.786687401267097,,3.706795050430073,,-3.1211887140612906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2971208218770576,,1.881851504873335,,-0.8779781415833291,-0.6084704458106794,-8.091427675058275,-1.8234184868792191,,1.7723700616415956,,-0.026267344799395208,,,,
ACH-000106,JVM2,Lymphocyte,Non Hodgkin Lymphoma,B-cell Mantle Cell,,-6.934171140248116,-7.796003058044207,1.2606307355447943,-1.4710203838877862,-8.830000056022316,,1.0180333907358021,0.2364409275683838,,,,-2.987526820282364,1.2254882429242402,,,,-0.9652291009698688,0.8454499710305489,5.834633613770795,,,-3.31203085100371,,,,,,,,0.3742491305305673,2.4182900840974018,,-7.5007656393958015,,,2.8175740526924837,,0.5809621365186313,2.3219936890245254,,,3.3555862076762093,,3.303601716453726,-2.6844615980401816,-6.397983308911481,-6.750578705033581,,,,,-0.3286492136999918,,2.6137945252821986,-1.6124210984955418,1.007285916015688,,,,,,-4.631526263505232,-2.128882940685388,,,,3.188031205491172,-7.02338107587402,,,,6.160498109825907,,,,,,1.5649073555560309,1.8237264421000303,,,,,,,,1.405619478266055,,,,,4.227007365337533,,-3.59844619840527,-4.831140325923256,-4.263770372522695,-6.747337354971896,,,,-8.159833414944693,,-3.2389437390187363,,2.7401399754900684,,-4.0144467341357215,,,2.2257065042256072,0.1874337133255186,,,-1.3697285192100783,,,,2.2045846133790623,1.1735941619942802,,,,,,-2.108933437192092,,-0.7180236508867079,,2.811259829639828,2.4991957511467207,,2.4012701731782973,,-5.027977313281452,,,,0.9724356048149058,,,,0.8122445806921471,,-9.215644352802796,,,3.2295341332519563,,,,,,
ACH-000346,JVM3,Blood,CLL,B-cell,,,-9.599806958845873,0.2377724035470253,-2.2893659060628515,-9.819107983365313,,,0.1542452105930747,,,,-3.598611654086951,0.8780466547035247,2.2048842650597185,,,-1.3062367927450875,-0.22421539546763508,4.7080013394686535,,,-5.231770862982716,,,1.4724750420954489,-5.206798094214942,2.413775834121379,,,0.12430290890372925,1.7560579963969367,,-8.011200567716848,,,1.9283350011569949,,-0.5369708126452689,1.764721846138274,1.7152240899715618,,3.575745310588651,,2.180785914329977,-2.9843695660002942,-5.691483198443991,-7.922514103431939,-7.776771896430551,,,,-1.0880655298761504,-7.581221111435129,3.246855665662596,-2.0796413376304725,-0.033633347149025265,,,3.004050140066712,,,-5.2732460042181035,-3.07923635018706,,,,1.828421919684013,,,,,5.247507861335702,0.3038614999542065,,,,,0.7907621777626157,,2.2171077877276715,,2.5890395098754007,,,,,0.7973063123981551,2.6450095628823167,,,,3.4804595404341168,,-3.6938276487083694,-4.626222221151963,-2.664382830349148,-6.651639356225883,3.9565502121118774,,,-7.887021821968409,,-3.5400913263630254,,2.790918312448549,,-2.6680309672990066,,3.9881262567520683,0.8493769338356741,-0.4157105634946976,1.50166207361612,,2.0502147967496542,,2.062828505268965,,,0.5820026266538423,,,2.4365878716225904,,,-2.2074397869185898,1.8611167536076767,-1.3797242289677614,,,,,2.0149404154959187,,,3.1586521005916453,,,-1.3802736769034916,,2.0823039528709617,,-0.5393531289713591,,-9.411595011608727,,,1.797817071579363,,3.0883537911758667,,1.0298506637911915,,
ACH-002148,K5,Thyroid,Thyroid Carcinoma,,,,-7.12247174985551,,,,,2.8799663759778555,1.7482197132255497,,,,1.2024924273610509,,,,,,,6.5900845618108175,,,,,,,-4.333324936201775,1.2249086100529163,,,1.4546082544811902,,0.7288214704235109,,,,3.315275071116018,,,,3.3181874528931514,,3.9193226551505824,,,,-5.029864036341845,,-7.08797332970738,,,,1.2680523537068935,,,,,,,,,,-1.805175003904199,,,,,,-6.357548605709113,,2.6768509046135005,,6.149291573897588,1.950487343646404,,,,3.213132374636368,1.9439710185844767,,,,,,-1.196849395999129,,,,,,,,,,,,,-6.663691554662112,,,,-6.136026095209128,-6.324291448468037,-3.3828625471876985,,2.700399513874672,,-0.241614377907267,,,1.8314078756282808,0.6751562963698345,,,,-8.136287089731045,,,,,,,2.001899367024464,,,,,-0.2888401408129589,,,,,,,-5.397542688267029,,,,2.451490240667784,,,,,,,,,3.0544546160880075,,,,2.050949820414435,,
ACH-000551,K562,Blood,CML,Blast Crisis,,,-7.57495419385918,,,-7.018122511363583,,2.8625966220138883,1.277811256628301,-4.164957426481963,,,-1.0105418631715988,2.587382840728074,,,,1.4459914444725168,,6.5731138155929125,,,,,,,,,,,,,-9.445410760840918,,,,1.8480868652194573,,,,,,,,,-0.06301959419098457,,,-6.807240764815736,,,,0.7102046866415974,-6.831766204329207,,,,,,,,,-1.2888112455923846,,,,,2.8930973229335533,,,,,,,,,,,2.050957454289031,,,,,,,,,,,,,,,,0.29058348365952386,1.2936545267395083,,,,,,-4.5757801088638566,,,,3.5139500318251766,,-0.040556844981079886,,,,1.8552864088509444,,,2.809358536767214,-7.3846914684785725,,,,1.5944022735084216,,,2.0092523624453973,,,,,0.08764504285886363,,,,,,,,,,,-0.8837171717236988,,,,,,-5.396347683807248,,,,,,,,,
ACH-000231,KALS1,Central Nervous System,Glioma,Glioblastoma,,,,,,,,,,,,,-0.21338814117923288,,,,,,,6.534488487888249,,,,,,,,,,,,,,,,,,,,,,,4.817205883771663,,,-0.18622792240026687,,,-6.930650234227757,,,,,-4.971334161582116,,,,,,,,,-1.0597165806146038,,,,,,,,,,,,,,,,2.1318459240781307,,,,,,,,,,,,,,,,,0.7144741001970843,,,,,,,,,,,,2.977426180452404,,,,2.5821680614923808,,,,-2.260076303456795,,,,,,,2.9078511112972563,,,,,,,,,,,,,,,,2.81000891483239,,3.3153404833354654,,,,,,,,,,,,,
ACH-002254,KARPAS1106P,Lymphocyte,Non Hodgkin Lymphoma,B-cell Mediastinal Large,,-6.260282926614307,-6.41217736909572,,0.7460756095681554,,,,0.7615839145750805,,,,-2.7370515131360933,2.073042792448062,,,,0.6559528599970379,1.6401370262104906,5.1709854958016,,,,,,,,-0.6377854065623664,,,,,-3.823966319025773,,,,,,1.4090840266040119,1.8782168384269728,1.7467691207535372,,4.639178587647275,,2.8747908365457344,0.6104063684714637,-5.75604190583578,-5.433664613683896,-7.4817978093054105,,,,,-8.267168260844663,,,2.0959782040399952,,,,,,-3.2544320839364587,2.7788049911452477,,,,3.0208053443148053,-5.33771335177405,,,,,2.7835227076034674,,,,,2.047676666768696,,,,,,,,,1.8246223072594725,,,,,3.5371701130012574,,-1.8001445712225144,,,,4.05451419125125,,,-5.111438227119495,,-2.11667656035037,,4.175071793603004,,0.1752652632941212,,4.239011311952572,1.7558945365865717,1.0174472699342016,,,1.7553296514993448,-8.32656118334784,,,,,,,2.7136428749527868,,,-1.2680916375596845,,-0.43386198775313617,,2.8731042748651734,,,2.427265541612423,,,,,,1.951892680542637,,2.3175965073099047,,,0.9168052643953613,,,,2.2883997076436278,,,,,,
ACH-002255,KARPAS231,Lymphocyte,Non Hodgkin Lymphoma,DLBCL,,-7.596767992412122,-7.843208029358376,0.5408495704475172,-4.4680516017583765,,,-2.7747797100187896,1.443780447169971,,,,-1.963639731554598,2.849530085972672,,,,-0.3697376813446701,,6.640353136157555,,,,,,,,,,,3.2268372507874084,,,,,,1.9589809296717613,,0.11907073985618526,2.8707904692932247,,,,,,-2.7887606268063427,-5.752114026953574,-5.863598957990472,-5.972629872106597,,,,2.4352629495554243,,,,0.4208541306355234,,,,,,-3.0570162828954683,1.3726975278865858,,,,,,,,,,0.6669098510978685,,,0.4920500140552173,,3.2079599126011686,,,,,,,,,,,,,,,,-4.787218427118106,-2.8155052348024516,-2.7252776096576103,,0.31177242348444384,,,-6.860351187982875,-5.18967144343612,-2.206865754684791,-3.157573383911332,4.2292970601003965,,-3.960010437016561,2.6147383955344083,,3.2340300181304062,1.5306222093136406,,-5.949733644671109,-3.705986616972952,-8.115597550945607,,,,1.610261420232194,,,,,,,,0.9807703254948316,,,,,2.036725160020804,,,1.8918027923161405,2.4448009798513723,,2.841931342947073,,,,0.6199213919075355,,-7.777887186360678,,,3.157495285634772,,1.894390645483498,,,,
ACH-000053,KARPAS299,Lymphocyte,Non Hodgkin Lymphoma,T-cell ALCL,,-4.394652971892246,-8.101913962217521,2.393292056705876,,,,3.2059577446097824,0.2825556913765509,,,,-3.388860351990862,2.528845048778181,,,,-0.1041594127174219,,,,,,,,2.9185683583038107,-3.0262830575770883,,,,,0.3210822129407036,,,,,2.982812422918369,,2.1855838457974444,,1.2111145086619552,,,,,-1.8099280816079213,-6.099033706741574,-6.052219298299089,-7.8060781758481275,,,,0.3184277102568173,-4.926181497501895,,,,,,,,,-3.2949858744437637,-0.3054396656696036,,,,,-4.859464421126578,,,,,0.6964259813702186,,,1.2186865976821375,1.7546599171179005,-5.8114018420198565,,,,,,2.4571895362367986,,,1.6878169562862957,,,,,,,-0.4219783563240507,-1.3253070781822631,-0.19006467384994108,,,,,-6.09593454252204,-7.623591438187945,-2.1309121252436483,,2.3942759805276763,,-3.0528512396076084,,,2.027501466408598,0.8864575124317041,,,,-8.262195393303442,,,,-1.2085547607591778,,,2.675088179140442,,,,,-1.2176694043540908,,3.0063046139650043,,,1.961948755452008,,-5.605646888332367,,,,1.2577000008927286,,,,-0.6964293821569231,,-5.69255872274756,,,2.3381041374279747,,1.7010257603190793,,,,
ACH-000315,KARPAS422,Lymphocyte,Non Hodgkin Lymphoma,DLBCL,,-4.074411182551781,-5.4722944169415575,,,,,1.9584272523039843,1.7079149754435186,,,,-1.218551383884042,2.813946294634224,,,,2.757812916086815,,6.417863200395469,,,,,1.8727272739236744,,,,,,2.395314811986095,,,,,,2.9490812715840398,,,,,,4.76025263130237,,,0.31704459345964897,-5.210366856463494,,-8.105874660153141,,,,,-8.112876557590088,3.2379851166787468,2.8952228548745325,,,1.9112808543398887,,,,-2.8078174355769794,0.7354345164862064,,,,2.1292318111477924,-4.609114176410166,,,,6.499733681858162,2.4904538890159023,,,,,0.4971436289045241,,,,,,,,,1.959074524505775,,,,,,,-0.3738185268358353,-0.9103185856274716,-2.0490618463650416,,,,,-5.114433901825379,,-1.0953410954234557,,4.250383860973682,,-3.2258667694485403,,,2.024880467749339,1.9370929258606449,,,1.4368893512028258,-7.8984865584334925,2.7984079082072078,,,,,,1.3702236541627255,,,,,,,2.9798337778968915,,,3.0246928816007017,,,,,,2.7227978901060994,,2.4712595821371712,,,,-3.754752002116237,,3.125335838605132,3.2325548965604782,,,,,,
ACH-002256,KARPAS45,Blood,ALL,T-cell,,,-8.169413328697749,,,,,-1.7562596343142989,-0.41510956067728144,,,,-1.057110187612938,,,,,1.4317800289601383,,6.623020488025409,,,-0.5275247098251326,,1.943065067070056,2.7683804357950543,,1.4713852843847262,,,-0.5604241858144722,,0.832050559313634,,-0.08805087324219514,,2.5259792789226263,,,,2.931707745759748,,3.359167107345916,,,-1.4206171887372694,-5.083433143972031,,-7.413193662485398,,,2.2746104846136643,0.9375486596950356,,2.6304057883529954,1.6008881752276485,,,,,,,-0.3273472306807617,,,1.9976015584296227,,1.9735642188911533,-5.15815280975712,,2.9052453049396583,,,-0.7292667463213294,,,1.8842675154732158,,0.6729333374085759,,,,0.7127051712688801,,-1.0319266246299426,,,2.4027748615038744,,,,,,,,,1.1252813738937686,,,,,-6.201852433716744,,-3.1363861737157257,,,,-3.0537354735441773,,,2.087508922434301,0.22138723240871688,,,-0.2419297912064136,-7.2623073170196895,1.6587456153842328,,,2.7095926797149463,,,1.908112892715334,,,1.146488564182456,2.3118182232502567,0.9170396253345942,,2.736070702928416,,,2.2371748115606422,,-5.831194539172505,,2.2934518044172547,,-1.0190679541292935,,,,,,-6.158436102533491,,2.0889781263656797,1.81569931812034,,,,,,
ACH-000193,KARPAS620,Plasma Cell,Multiple Myeloma,,,,-8.656963364835532,,,-8.350881983663387,,-2.671679289986677,1.1774041344743067,,,,0.5832195281050553,2.209266183603098,,,,,,5.303443345189773,,,,,2.2570071342960487,,-2.1059842828128024,2.019372994766396,,,,,,-6.668195076632979,,,3.0811914669228293,,,,2.6611624147969803,,4.187440388797582,,,2.026556913661512,-6.007199177607568,,-7.289823124852978,,,,1.900847239660432,-6.344512269743503,3.233796454097471,-1.2555442447173075,,,,,,0.9294719489562336,,,,1.5852722378778956,,,-4.430505319780591,,2.2612437933175813,,5.775763815079403,0.8413758783183902,,,,,1.8453071031620325,,,,,,,,,2.0766612574846146,,,,,,,,,0.1200565359662088,,,,,,-7.883112656784732,-4.019696782860408,,2.791580987132004,,-2.952629848751352,,,2.9917168251156374,1.6030385911710874,,-2.5735394335387647,-2.3527622429729007,-5.990473267825871,1.3893292171293632,,,,,,2.9224755625226564,,,0.7982069207489104,,,,1.6314930013051192,,,2.5791613668280617,,,,,,,,,,,0.0006605410543614412,-8.461761821542224,,0.06954946928661132,2.9124813701953483,,,,,,
ACH-000263,KASUMI1,Blood,AML,M2,,,,,,,,,,,,,,,,,,,,5.419174113738512,,,-1.402831853531468,,,,,,,,-1.2365920780979185,,,,,,,,,,,,3.029057764587189,,,,-6.134542909380988,,,,,,,,2.28656628550328,0.7698896251517604,,,,,,,,,,,,,-5.087902825274724,,0.5066157393595582,,,-0.5573437255593634,,,,,,0.05098398609763299,,,-0.6227106217001112,,-2.625654950715488,,0.7224205167379616,0.9436301605706208,,,,,,,1.0990005361014663,-1.0593036152295905,-1.4252470871142555,,3.891092319848814,,,-5.924921234194929,-2.0398838141801487,-2.713158615480969,,3.749507819142543,,0.3649723380386258,,4.276844803649098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000793,KATOIII,Gastric,Gastric Adenocarcinoma,Signet Ring Cell,,,,,,,,2.818601159670907,2.8795592699838286,,,,,,,,,,,,,,0.6134064345604004,,,,,,,,2.183588648656821,,,,,,,,,,,,,,,,,,-6.228698600794033,,,,,-6.439860357677445,,1.562571073852537,,,,,,,,,,,,,,,,,,,,,,,,1.2254413669302713,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.846043618952792,,,,,,,,,,,,,,,0.8389570765343171,,,,,,,,,,,,-6.0754862694399,,,,2.9891089405950444,,,,,,,,,2.0669323481859587,,,,,,
ACH-000983,KCL22,Blood,CML,Blast Crisis,,,-8.755187932169653,,-0.7061872294270591,-8.198564118307841,,1.22476315963893,1.3297276221071102,-5.668756087318423,,,-2.028105692459913,2.9343630516025514,,,,1.878640656816085,,6.489596093669362,,,,,,,-4.757758300615869,,,,1.155597490294336,,-9.962127112671398,,,,3.2011186835525325,,,,,,3.3343345856404705,,,-0.8686944220615582,-5.546195436320264,-4.855756222495916,-7.944634251935698,,,,1.1803187657524619,,1.8271346054942657,0.2399104582454038,,,,,,,-1.5493018831120828,-0.9656661983360258,,,,,-5.316634835655718,,,,,1.7755267867946696,,,2.2987839913368973,,,3.3013067162178396,,,,,,,,,,,,,,,0.27657131773211874,,1.1755832738928709,,,,,-6.219921625873138,-6.929536211350371,-2.8313090922206143,,3.7302147021520655,,,,,1.769502025408847,0.5492066637134381,,,1.6157677168188846,-7.8363159978039745,,,,0.3351516735433404,,,2.1404536254127247,,,1.402609954142505,,-0.2722435517787551,,,,,,,-4.47355851865129,,,,-0.955181362981502,,,,,,-7.31866928635191,,,2.242553515687096,,1.8474831343469449,,,,
ACH-000101,KE37,Blood,ALL,T-cell,,,-8.8996436266046,0.9420293199485796,-6.734973559225229,-8.586816480901675,,-3.778588695626455,0.17070952454376367,,,,-4.216921428808068,0.6662582868785527,,,,-0.7617487156770452,,6.29012292427627,,,-3.0754558307494246,,0.3967871280112107,0.8947327709637308,-4.1263528078489164,2.422960549569383,,,-1.1461035149437049,4.833053386759956,,-6.71682364314267,,,1.8626931433810516,,0.3560169938473957,1.6828746197595053,3.0858423045397583,,4.757364409078515,,,-2.530082879742062,-5.901959081299314,-6.541308022432772,-8.911309481451744,,,1.9103560074444,0.418750561628569,,3.1799217471533554,-0.12472237173567095,2.100287646191261,,,,,,-5.689531422149413,-1.1362343972592248,,2.458957825019336,,2.0285309574053483,,,,,,0.842615117660308,,,0.8661683765675428,,0.41111572948213376,2.56152956171154,1.7620067553782597,,,,0.9761397090589224,,,,,,,,3.7527091756623694,,-3.3800094936169214,-4.502000264384691,-3.778423611153485,,2.222500573947593,1.1387422341485711,,-6.815592934401205,-6.68309345054545,-3.1777133088385923,,4.0534613201581084,,-3.5440032906078613,,3.938029972554372,1.6564409949539256,0.11125465615732244,3.0281985655585792,,-2.6429406692198607,-7.202664598045387,-0.6626562508370766,,-1.081511157522037,-1.6606819347348571,,,2.364515694119941,-0.4477834288930707,,0.5286467508635004,,-1.6290523297318162,,2.2774168782420627,3.0547285280078844,,1.9322783361101248,,-6.313138022023168,0.7310290292343158,-5.253935527597144,,-0.9096336908810694,,2.727490783694738,,-0.4438310737686207,,-8.184182765513803,,0.5396097531732653,2.9805513017161807,,1.3106883387748898,,,,
ACH-000259,KELLY,Peripheral Nervous System,Neuroblastoma,,MYCN Amp,,-7.170460865376994,,-0.5648436061947489,-8.238156924742585,,1.3012108597888443,0.19138077507332887,,,,-4.052483449460707,1.941532098634395,,,,-0.6141318513219934,,4.805678806131732,,,-1.5074317128037196,,,,,,,,-0.0054096277685080464,,,,,,2.1034368151102263,,1.1428846057462991,,,,4.747440753266657,,,-2.3582873575730794,-6.3549690495925475,-7.4166881845058885,-8.847801508430154,,,,1.3372519945427757,-12.313513641965857,3.2385555713946155,-1.2570719911757504,2.27372897544658,,,,,,-3.699525495591076,-0.14629826875081775,,,,2.8972159231050303,,,,,,1.7887035214295692,,,,1.9519768041294867,,,,,,,,,,,,,,,,,-3.8038221351796926,-2.732674320650993,-3.157970180244654,,,,,-5.442768032597509,-7.456437964891156,-3.4473936776602625,,3.061127031525315,,-4.977535679033816,,3.2784425294767567,2.1666769141476263,0.5692936717886575,,,2.8915320577186363,-8.130012854149182,,,,0.5701965300276469,,,1.8836573972993191,,,,,-2.2323188527437825,,2.8492971872261763,,,3.0122757355032337,,-4.371844126434636,2.6043368061711853,,,-0.2310220079803044,,,,-1.5212228781549098,-0.6230044757555999,-6.593009220538753,3.0162810279987413,3.0513736639889486,1.9162097258820736,,2.8481297424500984,,2.5449667952260864,,
ACH-000386,KG1,Blood,AML,,,-5.0198475932963165,-7.171555480150138,,0.6217156372694518,,,-3.4197233360447963,0.20837273428107445,,,,-0.13332829772897112,2.9379046302888483,,,,1.5529141236495525,,,,,,,,,,,,,,,,,,,1.9958335328317065,,2.5106561421115634,,,,4.775790895445388,,,0.5824415524027465,-4.49636042843545,-4.559225788951325,-7.666350864731122,,,,0.6035667192570665,,,0.25435939817683845,,,,,,,-0.8665396474746102,0.9022350815811142,,,,,,,,,,1.682574019757038,,,,,,,,,,,,,,,,,,,,,-1.5819675429197053,0.5503605092610537,-0.8553135278048625,,3.500764624758244,,,-1.7080633422930398,,-2.8369381811981844,,4.310441529036966,,-2.9943292892850084,,,2.909781193912153,0.35380796352586263,,,-1.8266419101000704,-5.448688913103493,,,,2.6317932866577283,,,,,,,,1.5407471238002033,,,,,,,0.7553370069305723,,,,-0.9913236964517234,,,,,,,,,2.1067863978916117,,,,,,
ACH-002149,KGN,Ovary,Granulosa Cell Tumor,,,-6.077513388586218,-7.946324815923347,,-0.9655714385074928,-9.024561985128297,,,2.177012454688644,,,,0.2955649305079314,3.25210397275973,,,,,,,,,,,,,-5.804774534762112,1.2068124365834227,,,,,-2.878947347013209,,,,3.262428627247953,,1.6308869383910387,,2.6493396626274666,,,,,,,-6.613996491664,-6.549767350667115,,,,1.817586134730517,-6.225987340560093,,,,,,,,,-2.2929276849297104,1.8008208410873112,,,,,-5.77832803083306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4699879718670585,0.4693413837054458,,,,-7.621177854178933,,,,2.08853495151398,,,2.443421453037704,,,-1.5175554640178053,,-1.5297034331977577,,3.3191210921179417,,,3.1080988046995164,,-6.454223866303215,,,,0.029652056513134625,,,,,,-5.83168156085442,,3.0773690035153987,2.6083797839436413,,,,3.260541458188641,,
ACH-002257,KINGS1,Central Nervous System,Glioma,Astrocytoma,,,,,,,,3.1776469974739188,,,,,2.8488736010747555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.166782924270057,,,,,-6.674985866066643,,,,,,,,,,,,,,,,,,,,,,,,,3.1988062131396715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.081651186999708,,,,,,,,,,,,,,,3.0603747706988838,,,,,,,,,,,,-5.225232496154914,,,,1.590103412644304,,,,,,,,,,,,,,,
ACH-000293,KLE,Uterus,Endometrial Adenocarcinoma,,,,,,,,,1.803198567544373,3.1280504938818003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7795598526825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.678889492213393,,,,,,,2.516171099739839,,,,,,,,2.770516160927728,,,,,,,,3.1528814567469485,,3.0414056745773883,,,,,,2.866383219945446,,,,,,,,,3.1855322800833332,,,,,,
